NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,RapportExprimes,RapportInscrits
8,ROIG,Jorge,M.,VEC,Europe-Ecologie-Les Verts,1293,"   2,51","   1,48",non,01803,2.51,1.48
1,POYER,Didier,M.,ECO,Ecologiste,155,"   0,24","   0,16",non,01901,0.24,0.16
2,DESSUS,Sophie,Mme,SOC,Socialiste,33247,"  51,45","  35,15",oui,01901,51.45,35.15
3,MOUNIER,Michèle,Mme,NCE,Nouveau Centre,588,"   0,91","   0,62",non,01901,0.91,0.62
4,PAILLASSOU,Michel,M.,UMP,Union pour un Mouvement Populaire,17875,"  27,66","  18,89",non,01901,27.66,18.89
5,ALDRIDGE,Eve,Mme,VEC,Europe-Ecologie-Les Verts,963,"   1,49","   1,01",non,01901,1.49,1.01
6,COINAUD,Marie-Thérèse,Mme,EXG,Extrême gauche,265,"   0,41","   0,28",non,01901,0.41,0.28
7,AUDOUIN,Christian,M.,FG,Front de gauche,6695,"  10,36","   7,07",non,01901,10.36,7.07
8,DACCORD,Nicole,Mme,FN,Front National,4491,"   6,95","   4,74",non,01901,6.95,4.74
9,CRUZEL,Alain,M.,ECO,Ecologiste,338,"   0,52","   0,35",non,01901,0.52,0.35
1,JARRY DES LOGES,Claude,Mme,ECO,Ecologiste,300,"   0,52","   0,32",non,01902,0.52,0.32
2,FREYGEFOND,Daniel,M.,VEC,Europe-Ecologie-Les Verts,1191,"   2,06","   1,29",non,01902,2.06,1.29
3,GRAU,Jean-Pierre,M.,AUT,Autres,362,"   0,63","   0,39",non,01902,0.63,0.39
4,RATIÉ,Bruno,M.,EXG,Extrême gauche,274,"   0,47","   0,29",non,01902,0.47,0.29
5,ROBOREL DE CLIMENS,Claire,Mme,DVD,Divers droite,430,"   0,74","   0,46",non,01902,0.74,0.46
6,NAUCHE,Philippe,M.,SOC,Socialiste,26810,"  46,39","  29,16",Bal.,01902,46.39,29.16
7,DESCHAMPS,Jean-Claude,M.,CEN,Le Centre pour la France,1268,"   2,19","   1,37",non,01902,2.19,1.37
8,COSTE,Pascal,M.,UMP,Union pour un Mouvement Populaire,17748,"  30,71","  19,30",Bal.,01902,30.71,19.3
9,BALMISSE,Alain,M.,FN,Front National,5405,"   9,35","   5,87",non,01902,9.35,5.87
10,COQUEREL,Eric,M.,FG,Front de gauche,4004,"   6,93","   4,35",non,01902,6.93,4.35
1,CRESP,Jean-Marc,M.,PRV,Parti radical,1301,"   4,83","   2,71",non,02A01,4.83,2.71
2,ALBERTINI,Jean-Luc,M.,AUT,Autres,346,"   1,28","   0,72",non,02A01,1.28,0.72
3,COLONNA,Romain,M.,REG,Régionaliste,2423,"   9,00","   5,06",non,02A01,9.0,5.06
4,DAIEN,Yves,M.,EXG,Extrême gauche,74,"   0,27","   0,15",non,02A01,0.27,0.15
5,RENUCCI,Simon,M.,DVG,Divers gauche,7914,"  29,39","  16,53",Bal.,02A01,29.39,16.53
6,LUCIANI,Paul-Antoine,M.,FG,Front de gauche,2040,"   7,57","   4,26",non,02A01,7.57,4.26
7,LEONETTI,Paul-Mathieu,M.,REG,Régionaliste,1785,"   6,63","   3,73",non,02A01,6.63,3.73
8,TUCCI,Pierre-Noël,M.,ECO,Ecologiste,0,"   0,00","   0,00",non,02A01,0.0,0.0
9,RISTICONI,José,M.,FN,Front National,2767,"  10,27","   5,78",non,02A01,10.27,5.78
10,MARCANGELI,Laurent,M.,UMP,Union pour un Mouvement Populaire,8282,"  30,75","  17,30",Bal.,02A01,30.75,17.3
1,RODINSON,Claudine,Mme,EXG,Extrême gauche,74,"   0,23","   0,13",non,02A02,0.23,0.13
2,BUCCHINI,Dominique,M.,FG,Front de gauche,3509,"  10,86","   6,53",non,02A02,10.86,6.53
3,QUASTANA,Paul,M.,REG,Régionaliste,2596,"   8,04","   4,83",non,02A02,8.04,4.83
4,DE ROCCA SERRA,Camille,M.,UMP,Union pour un Mouvement Populaire,10662,"  33,00","  19,86",Bal.,02A02,33.0,19.86
5,BARTOLI,Paul-Marie,M.,DVG,Divers gauche,5431,"  16,81","  10,11",non,02A02,16.81,10.11
6,ANGELINI,Jean-Christophe,M.,REG,Régionaliste,6860,"  21,23","  12,78",Bal.,02A02,21.23,12.78
7,ANGELINI,Bernard,M.,FN,Front National,3175,"   9,83","   5,91",non,02A02,9.83,5.91
8,TONIN,Dominique,M.,AUT,Autres,1,"   0,00","   0,00",non,02A02,0.0,0.0
1,SIMEONI,Gilles,M.,REG,Régionaliste,8121,"  24,73","  14,85",Bal.,02B01,24.73,14.85
2,BACCARELLI,Jean François,M.,ECO,Ecologiste,590,"   1,80","   1,07",non,02B01,1.8,1.07
3,STEFANI,Michel,M.,FG,Front de gauche,2346,"   7,14","   4,29",non,02B01,7.14,4.29
4,ZUCCARELLI,Jean,M.,RDG,Radical de Gauche,7734,"  23,55","  14,14",Bal.,02B01,23.55,14.14
5,JOSUE,Olivier,M.,EXG,Extrême gauche,94,"   0,29","   0,17",non,02B01,0.29,0.17
6,ANTOLINI,Ghjuvan Filippu,M.,REG,Régionaliste,1083,"   3,30","   1,98",non,02B01,3.3,1.98
7,CARDI,Tony,M.,FN,Front National,2626,"   8,00","   4,80",non,02B01,8.0,4.8
8,GANDOLFI-SCHEIT,Sauveur,M.,UMP,Union pour un Mouvement Populaire,10241,"  31,19","  18,73",Bal.,02B01,31.19,18.73
1,GIACOBBI,Paul,M.,RDG,Radical de Gauche,16970,"  43,60","  26,54",Bal.,02B02,43.6,26.54
2,TOMASI,Petru Antone,M.,REG,Régionaliste,2408,"   6,19","   3,76",non,02B02,6.19,3.76
3,MASSONI,Estelle,Mme,FN,Front National,3250,"   8,35","   5,08",non,02B02,8.35,5.08
4,FEDI,Marie Jeanne,Mme,FG,Front de gauche,2258,"   5,80","   3,53",non,02B02,5.8,3.53
5,LUCIANI,Saveriu,M.,REG,Régionaliste,4201,"  10,79","   6,57",non,02B02,10.79,6.57
6,GRIMALDI,Stéphanie,Mme,UMP,Union pour un Mouvement Populaire,9645,"  24,78","  15,08",Bal.,02B02,24.78,15.08
7,GOVI MATTEI,Pierrette,Mme,EXG,Extrême gauche,191,"   0,49","   0,29",non,02B02,0.49,0.29
1,BEANCOURT,René,M.,EXG,Extrême gauche,153,"   0,36","   0,22",non,02101,0.36,0.22
2,DEPIERRE,Bernard,M.,UMP,Union pour un Mouvement Populaire,15559,"  36,76","  23,00",Bal.,02101,36.76,23.0
3,GRANDGUILLAUME,Laurent,M.,SOC,Socialiste,16907,"  39,95","  24,99",Bal.,02101,39.95,24.99
4,LOVICHI,Marien,M.,CEN,Le Centre pour la France,1027,"   2,43","   1,51",non,02101,2.43,1.51
5,MODDE,Stéphanie,Mme,VEC,Europe-Ecologie-Les Verts,1549,"   3,66","   2,29",non,02101,3.66,2.29
6,LANGLET,Vanessa,Mme,FN,Front National,4891,"  11,56","   7,23",non,02101,11.56,7.23
7,LEPEULE,Martine,Mme,FG,Front de gauche,1733,"   4,09","   2,56",non,02101,4.09,2.56
8,ESTEVE,Christiane,Mme,ECO,Ecologiste,358,"   0,85","   0,52",non,02101,0.85,0.52
9,COSTE,Christian,M.,EXG,Extrême gauche,148,"   0,35","   0,21",non,02101,0.35,0.21
1,HERVIEU,Catherine,Mme,VEC,Europe-Ecologie-Les Verts,1324,"   3,33","   2,00",non,02102,3.33,2.0
2,BOUVIER,Stéphane,M.,FN,Front National,5850,"  14,73","   8,83",non,02102,14.73,8.83
3,SCHWARTZMANN,Gérald,M.,AUT,Autres,226,"   0,57","   0,34",non,02102,0.57,0.34
4,PRIBETICH,Pierre,M.,SOC,Socialiste,13885,"  34,96","  20,97",Bal.,02102,34.96,20.97
5,MULLER,Patrick,M.,ECO,Ecologiste,278,"   0,70","   0,42",non,02102,0.7,0.42
6,PERRIN,Camille,Mme,EXG,Extrême gauche,180,"   0,45","   0,27",non,02102,0.45,0.27
7,ROCHER,Claire,Mme,EXG,Extrême gauche,202,"   0,51","   0,30",non,02102,0.51,0.3
8,DELATTE,Rémi,M.,UMP,Union pour un Mouvement Populaire,14813,"  37,29","  22,38",Bal.,02102,37.29,22.38
9,HAIE,Najate,Mme,FG,Front de gauche,1971,"   4,96","   2,97",non,02102,4.96,2.97
10,MONTEIRO,Pierre-Louis,M.,CEN,Le Centre pour la France,992,"   2,50","   1,49",non,02102,2.5,1.49
1,LOOS-MAILLARD,Isabelle,Mme,CEN,Le Centre pour la France,1240,"   3,13","   1,79",non,02103,3.13,1.79
2,TREBUCHET,Jean,M.,AUT,Autres,135,"   0,34","   0,19",non,02103,0.34,0.19
3,DE ALMEIDA,Isabelle,Mme,FG,Front de gauche,2620,"   6,61","   3,78",non,02103,6.61,3.78
4,CARAVEL,Pascale,Mme,UMP,Union pour un Mouvement Populaire,10788,"  27,21","  15,59",Bal.,02103,27.21,15.59
5,RUELLOUX,Sylvie,Mme,FN,Front National,6402,"  16,15","   9,25",non,02103,16.15,9.25
6,LOUIS,Bruno,M.,VEC,Europe-Ecologie-Les Verts,1140,"   2,88","   1,64",non,02103,2.88,1.64
7,MOREL,Jean-Philippe,M.,PRV,Parti radical,1481,"   3,74","   2,14",non,02103,3.74,2.14
8,PATINET-HOLLINGER,Danièle,Mme,EXG,Extrême gauche,179,"   0,45","   0,25",non,02103,0.45,0.25
9,MAURI,Dominique,M.,ECO,Ecologiste,355,"   0,90","   0,51",non,02103,0.9,0.51
10,POURNIN,Stéphane,M.,EXG,Extrême gauche,252,"   0,64","   0,36",non,02103,0.64,0.36
11,BOUZIANE,Kheira,Mme,SOC,Socialiste,15058,"  37,98","  21,76",Bal.,02103,37.98,21.76
1,MARTIN,Luc,M.,EXG,Extrême gauche,196,"   0,44","   0,28",non,02104,0.44,0.28
2,MAIRE DU POSET,Isabelle,Mme,DVD,Divers droite,409,"   0,93","   0,59",non,02104,0.93,0.59
3,ESSAYAN,Roland,M.,ECO,Ecologiste,257,"   0,58","   0,37",non,02104,0.58,0.37
4,MOLINOZ,Patrick,M.,RDG,Radical de Gauche,15381,"  34,89","  22,27",Bal.,02104,34.89,22.27
5,SABATIER,Laura,Mme,DVD,Divers droite,194,"   0,44","   0,28",non,02104,0.44,0.28
6,COMPAROT,Eric,M.,FG,Front de gauche,2143,"   4,86","   3,10",non,02104,4.86,3.1
7,FRANCOIS-WILSER,Salomé,Mme,ECO,Ecologiste,698,"   1,58","   1,01",non,02104,1.58,1.01
8,GNININVI,Edouard,M.,AUT,Autres,162,"   0,37","   0,23",non,02104,0.37,0.23
9,BUFFY,Gérald,M.,FN,Front National,5269,"  11,95","   7,63",non,02104,11.95,7.63
10,DENIZOT,Michel,M.,EXG,Extrême gauche,196,"   0,44","   0,28",non,02104,0.44,0.28
11,SAUVADET,François,M.,NCE,Nouveau Centre,19180,"  43,51","  27,77",Bal.,02104,43.51,27.77
1,HILLON,Patrick,M.,CEN,Le Centre pour la France,801,"   1,61","   0,96",non,02105,1.61,0.96
2,KREMPP,Eugène,M.,ECO,Ecologiste,300,"   0,60","   0,36",non,02105,0.6,0.36
3,BIENFAIT,Viviane,Mme,AUT,Autres,145,"   0,29","   0,17",non,02105,0.29,0.17
4,MEYNIEL,Agnès,Mme,ECO,Ecologiste,315,"   0,63","   0,37",non,02105,0.63,0.37
5,BOURSOT,Rémy,M.,FN,Front National,7222,"  14,52","   8,70",non,02105,14.52,8.7
6,SOKOLOVITCH,Alexandre,M.,VEC,Europe-Ecologie-Les Verts,1096,"   2,20","   1,32",non,02105,2.2,1.32
7,BUET,Lise Marie,Mme,DVD,Divers droite,134,"   0,27","   0,16",non,02105,0.27,0.16
8,MICHAUD,Magalie,Mme,DVD,Divers droite,456,"   0,92","   0,54",non,02105,0.92,0.54
9,HELLE,Delphine,Mme,FG,Front de gauche,1804,"   3,63","   2,17",non,02105,3.63,2.17
10,PETET,Françoise,Mme,EXG,Extrême gauche,199,"   0,40","   0,23",non,02105,0.4,0.23
11,HOLLINGER,Yves,M.,EXG,Extrême gauche,149,"   0,30","   0,17",non,02105,0.3,0.17
12,CADOUX,Daniel,M.,SOC,Socialiste,15637,"  31,43","  18,84",Bal.,02105,31.43,18.84
13,SUGUENOT,Alain,M.,UMP,Union pour un Mouvement Populaire,21494,"  43,20","  25,90",Bal.,02105,43.2,25.9
1,PETIT,Julien,M.,AUT,Autres,246,"   0,46","   0,27",non,02201,0.46,0.27
2,DENIS,Hervé,M.,EXG,Extrême gauche,259,"   0,49","   0,29",non,02201,0.49,0.29
3,BURLOT,Samuel,M.,EXG,Extrême gauche,767,"   1,44","   0,86",non,02201,1.44,0.86
4,STIEFVATER,Thierry,M.,REG,Régionaliste,3024,"   5,66","   3,39",non,02201,5.66,3.39
5,LELAUMIER,Céline,Mme,FN,Front National,4599,"   8,61","   5,16",non,02201,8.61,5.16
6,PHILIPPE,Jean-François,M.,FG,Front de gauche,5043,"   9,45","   5,66",non,02201,9.45,5.66
7,GRONDIN,Sylvie,Mme,UMP,Union pour un Mouvement Populaire,13434,"  25,16","  15,08",Bal.,02201,25.16,15.08
8,LE FOL,Alain,M.,EXG,Extrême gauche,444,"   0,83","   0,49",non,02201,0.83,0.49
9,LESAGE,Michel,M.,SOC,Socialiste,24922,"  46,68","  27,97",Bal.,02201,46.68,27.97
10,EL HAROUAT,Yamina,Mme,NCE,Nouveau Centre,647,"   1,21","   0,72",non,02201,1.21,0.72
1,CHIKH,Nadia,Mme,ECO,Ecologiste,600,"   1,01","   0,63",non,02202,1.01,0.63
2,GIFFRAIN,Didier,M.,FG,Front de gauche,2813,"   4,76","   2,99",non,02202,4.76,2.99
3,OLLIVIER,Christophe,M.,EXG,Extrême gauche,245,"   0,41","   0,26",non,02202,0.41,0.26
4,VASPART,Michel,M.,UMP,Union pour un Mouvement Populaire,16355,"  27,66","  17,43",Bal.,02202,27.66,17.43
5,DE MELLON,Gérard,M.,FN,Front National,5471,"   9,25","   5,83",non,02202,9.25,5.83
6,PELLE,Yves,M.,REG,Régionaliste,701,"   1,19","   0,74",non,02202,1.19,0.74
7,LEROY,Alexandra,Mme,EXG,Extrême gauche,318,"   0,54","   0,33",non,02202,0.54,0.33
8,BELARBI,Drifa,Mme,NCE,Nouveau Centre,274,"   0,46","   0,29",non,02202,0.46,0.29
9,ROGER,Julien,M.,EXG,Extrême gauche,506,"   0,86","   0,53",non,02202,0.86,0.53
10,LE DISSEZ,Viviane,Mme,SOC,Socialiste,25090,"  42,43","  26,75",Bal.,02202,42.43,26.75
11,LECHIEN,Didier,M.,ALLI,Alliance centriste,4383,"   7,41","   4,67",non,02202,7.41,4.67
12,FORGET,Michel,M.,VEC,Europe-Ecologie-Les Verts,2375,"   4,02","   2,53",non,02202,4.02,2.53
1,PECHEUL,Marie,Mme,REG,Régionaliste,274,"   0,47","   0,31",non,02203,0.47,0.31
2,LAUNAY,Pierre-Marie,M.,FN,Front National,3261,"   5,60","   3,77",non,02203,5.6,3.77
3,CHOMBEAU,Christiane,Mme,FG,Front de gauche,2302,"   3,95","   2,66",non,02203,3.95,2.66
4,LOUAIL,René,M.,VEC,Europe-Ecologie-Les Verts,2067,"   3,55","   2,39",non,02203,3.55,2.39
5,RIO,Isabelle-Anne,Mme,CEN,Le Centre pour la France,580,"   1,00","   0,67",non,02203,1.0,0.67
6,CAURET,Loïc,M.,SOC,Socialiste,22068,"  37,86","  25,55",Bal.,02203,37.86,25.55
7,COLLET,Martial,M.,EXG,Extrême gauche,291,"   0,50","   0,33",non,02203,0.5,0.33
8,LE FUR,Marc,M.,UMP,Union pour un Mouvement Populaire,27183,"  46,64","  31,47",Bal.,02203,46.64,31.47
9,LIONS,Gwendoline,Mme,EXG,Extrême gauche,258,"   0,44","   0,29",non,02203,0.44,0.29
1,GARCIA,Valérie,Mme,UMP,Union pour un Mouvement Populaire,9313,"  18,28","  11,69",Bal.,02204,18.28,11.69
2,BALBOT,Michel,M.,VEC,Europe-Ecologie-Les Verts,6327,"  12,42","   7,94",non,02204,12.42,7.94
3,SALOMON,Maïwenn,Mme,REG,Régionaliste,711,"   1,40","   0,89",non,02204,1.4,0.89
4,RICHARD,Thierry,M.,AUT,Autres,254,"   0,50","   0,31",non,02204,0.5,0.31
5,BLEIN,Catherine,Mme,FN,Front National,3676,"   7,22","   4,61",non,02204,7.22,4.61
6,LAHELLEC,Gérard,M.,FG,Front de gauche,8457,"  16,60","  10,62",non,02204,16.6,10.62
7,VOISIN,Marine,Mme,ECO,Ecologiste,491,"   0,96","   0,61",non,02204,0.96,0.61
8,LE HOUEROU,Annie,Mme,DVG,Divers gauche,16312,"  32,02","  20,48",Bal.,02204,32.02,20.48
9,MENGUY,Marie-Pierre,Mme,EXG,Extrême gauche,359,"   0,70","   0,45",non,02204,0.7,0.45
10,MONTILLET,Isabelle,Mme,DVD,Divers droite,248,"   0,49","   0,31",non,02204,0.49,0.31
11,SALLIOU,Pierre,M.,CEN,Le Centre pour la France,4791,"   9,41","   6,01",non,02204,9.41,6.01
1,FEJEAN,Claudine,Mme,FG,Front de gauche,4986,"   7,82","   4,87",non,02205,7.82,4.87
2,MOULIN,Denis,M.,EXG,Extrême gauche,252,"   0,40","   0,24",non,02205,0.4,0.24
3,ERHEL,Corinne,Mme,SOC,Socialiste,29465,"  46,19","  28,78",Bal.,02205,46.19,28.78
4,RIVOAL,Katell,Mme,EXG,Extrême gauche,426,"   0,67","   0,41",non,02205,0.67,0.41
5,FERNAGUT,Jeanne-Marie,Mme,FN,Front National,6126,"   9,60","   5,98",non,02205,9.6,5.98
6,GUILLEMAIN,Claude,M.,REG,Régionaliste,419,"   0,66","   0,40",non,02205,0.66,0.4
7,GUÉGUEN,Yann,M.,EXG,Extrême gauche,373,"   0,58","   0,36",non,02205,0.58,0.36
8,COULAU,Philippe,M.,REG,Régionaliste,1388,"   2,18","   1,35",non,02205,2.18,1.35
9,LEC'HVIEN,Xavier,M.,UMP,Union pour un Mouvement Populaire,16610,"  26,04","  16,22",Bal.,02205,26.04,16.22
10,MARTIN,Marie-Pascale,Mme,VEC,Europe-Ecologie-Les Verts,3750,"   5,88","   3,66",non,02205,5.88,3.66
1,POUGET-CHAUVAT,Marie-Hélène,Mme,FG,Front de gauche,4600,"   7,50","   4,75",non,02301,7.5,4.75
2,BESSUAND,Cédric,M.,DVD,Divers droite,447,"   0,73","   0,46",non,02301,0.73,0.46
3,AÏTA,Patrick,M.,CEN,Le Centre pour la France,1510,"   2,46","   1,56",non,02301,2.46,1.56
4,AUCLAIR,Jean,M.,UMP,Union pour un Mouvement Populaire,20726,"  33,80","  21,42",Bal.,02301,33.8,21.42
5,VERGNIER,Michel,M.,SOC,Socialiste,27235,"  44,41","  28,15",Bal.,02301,44.41,28.15
6,GORIZZUTTI,Roger,M.,EXG,Extrême gauche,329,"   0,54","   0,34",non,02301,0.54,0.34
7,CRESPO,Félix,M.,ECO,Ecologiste,363,"   0,59","   0,37",non,02301,0.59,0.37
8,MAUME,Martial,M.,FN,Front National,4692,"   7,65","   4,84",non,02301,7.65,4.84
9,FRANCOIS,Baptiste,M.,VEC,Europe-Ecologie-Les Verts,1424,"   2,32","   1,47",non,02301,2.32,1.47
1,TORRES,Josefa,Mme,EXG,Extrême gauche,206,"   0,44","   0,27",non,02401,0.44,0.27
2,ABENOZA,Marie-José,Mme,DVD,Divers droite,497,"   1,07","   0,66",non,02401,1.07,0.66
3,ROSEVEGUE,André,M.,EXG,Extrême gauche,217,"   0,47","   0,28",non,02401,0.47,0.28
4,VALDES,Florence,Mme,ECO,Ecologiste,294,"   0,63","   0,39",non,02401,0.63,0.39
5,ESCOLIER,Monique,Mme,ALLI,Alliance centriste,311,"   0,67","   0,41",non,02401,0.67,0.41
6,DEGUILHEM,Pascal,M.,SOC,Socialiste,22906,"  49,27","  30,51",Bal.,02401,49.27,30.51
7,FOLGADO,Violette,Mme,FG,Front de gauche,4208,"   9,05","   5,60",non,02401,9.05,5.6
8,BODECOT,Alexandre,M.,FN,Front National,4883,"  10,50","   6,50",non,02401,10.5,6.5
9,KUYE,Fatahi,M.,NCE,Nouveau Centre,303,"   0,65","   0,40",non,02401,0.65,0.4
10,CORTEZ,Francis,M.,VEC,Europe-Ecologie-Les Verts,1015,"   2,18","   1,35",non,02401,2.18,1.35
11,CORNET,Philippe,M.,UMP,Union pour un Mouvement Populaire,11436,"  24,60","  15,23",Bal.,02401,24.6,15.23
12,AGULLO,Lionel,M.,ECO,Ecologiste,219,"   0,47","   0,29",non,02401,0.47,0.29
1,DUBOIS,Robert,M.,FN,Front National,7238,"  14,36","   8,92",non,02402,14.36,8.92
2,DELPON,Michel,M.,DVG,Divers gauche,537,"   1,07","   0,66",non,02402,1.07,0.66
3,RUCHOT,Sandrine,Mme,EXG,Extrême gauche,145,"   0,29","   0,17",non,02402,0.29,0.17
4,GARRIGUE,Daniel,M.,DVD,Divers droite,7004,"  13,89","   8,63",non,02402,13.89,8.63
5,ALLAIN,Brigitte,Mme,VEC,Europe-Ecologie-Les Verts,8223,"  16,31","  10,13",Bal.,02402,16.31,10.13
6,PATRIE,Béatrice,Mme,DVG,Divers gauche,7383,"  14,65","   9,10",non,02402,14.65,9.1
7,ROBERT-NOYON,Sabine,Mme,ECO,Ecologiste,621,"   1,23","   0,76",non,02402,1.23,0.76
8,ZACCARON,Armand,M.,FG,Front de gauche,7793,"  15,46","   9,60",non,02402,15.46,9.6
9,ALBRIGO,Bernard,M.,EXG,Extrême gauche,324,"   0,64","   0,39",non,02402,0.64,0.39
10,MORTEMOUSQUE,Dominique,M.,UMP,Union pour un Mouvement Populaire,11144,"  22,11","  13,73",Bal.,02402,22.11,13.73
1,LAZAREVIC,Vesna,Mme,ECO,Ecologiste,335,"   0,73","   0,48",non,02403,0.73,0.48
2,HALBOUT DU TANNEY,Dominique,Mme,FN,Front National,4248,"   9,32","   6,15",non,02403,9.32,6.15
3,FAURE,Jean-Michel,M.,PRV,Parti radical,1508,"   3,31","   2,18",non,02403,3.31,2.18
4,SALON,Jean-Paul,M.,FG,Front de gauche,3472,"   7,62","   5,03",non,02403,7.62,5.03
5,ABBES,Marie-Claude,Mme,UMP,Union pour un Mouvement Populaire,11077,"  24,30","  16,05",non,02403,24.3,16.05
6,RAVIDAT,Nadège,Mme,VEC,Europe-Ecologie-Les Verts,1138,"   2,50","   1,64",non,02403,2.5,1.64
7,LANGLADE,Colette,Mme,SOC,Socialiste,23584,"  51,74","  34,18",oui,02403,51.74,34.18
8,DECOUPY,Jacques,M.,EXG,Extrême gauche,217,"   0,48","   0,31",non,02403,0.48,0.31
1,FONTALIRAN,Nathalie,Mme,UMP,Union pour un Mouvement Populaire,13365,"  23,94","  15,41",non,02404,23.94,15.41
2,PUJOL,Emmanuelle,Mme,FN,Front National,5975,"  10,70","   6,89",non,02404,10.7,6.89
3,FRESNE,Emmanuelle,Mme,ECO,Ecologiste,589,"   1,06","   0,67",non,02404,1.06,0.67
4,CHRETIEN,Michel,M.,ECO,Ecologiste,457,"   0,82","   0,52",non,02404,0.82,0.52
5,GORISSE,Edwige,Mme,NCE,Nouveau Centre,470,"   0,84","   0,54",non,02404,0.84,0.54
6,DUPUY,Catherine,Mme,FG,Front de gauche,4403,"   7,89","   5,07",non,02404,7.89,5.07
7,QUENTIN,Jean-Paul,M.,VEC,Europe-Ecologie-Les Verts,1319,"   2,36","   1,52",non,02404,2.36,1.52
8,LEGUAY,Irène,Mme,EXG,Extrême gauche,380,"   0,68","   0,43",non,02404,0.68,0.43
9,PEIRO,Germinal,M.,SOC,Socialiste,28617,"  51,26","  33,01",oui,02404,51.26,33.01
10,MERCIER,Serge,M.,EXG,Extrême gauche,251,"   0,45","   0,28",non,02404,0.45,0.28
1,THIELLEY,Patrick,M.,REG,Régionaliste,190,"   0,44","   0,26",non,02501,0.44,0.26
2,BAVEREL,Julie,Mme,CEN,Le Centre pour la France,1019,"   2,37","   1,39",non,02501,2.37,1.39
3,SERAFINOWSKI,Bernard,M.,EXG,Extrême gauche,156,"   0,36","   0,21",non,02501,0.36,0.21
4,BRANGET,Françoise,Mme,UMP,Union pour un Mouvement Populaire,14044,"  32,64","  19,23",Bal.,02501,32.64,19.23
5,PEQUIGNOT,Mireille,Mme,AUT,Autres,713,"   1,66","   0,97",non,02501,1.66,0.97
6,WAECHTER,Camille,Mme,ECO,Ecologiste,469,"   1,09","   0,64",non,02501,1.09,0.64
7,DROUOT,Hervé,M.,ECO,Ecologiste,208,"   0,48","   0,28",non,02501,0.48,0.28
8,BILLOD,Catherine,Mme,ECO,Ecologiste,440,"   1,02","   0,60",non,02501,1.02,0.6
9,SENNERICH,Robert,M.,FN,Front National,5298,"  12,31","   7,25",non,02501,12.31,7.25
10,DUCHÊNE,Daniel,M.,AUT,Autres,61,"   0,14","   0,08",non,02501,0.14,0.08
11,ROMAGNAN,Barbara,Mme,SOC,Socialiste,16960,"  39,42","  23,22",Bal.,02501,39.42,23.22
12,GIROD,Emmanuel,M.,FG,Front de gauche,3145,"   7,31","   4,30",non,02501,7.31,4.3
13,FRIESS,Nicole,Mme,EXG,Extrême gauche,319,"   0,74","   0,43",non,02501,0.74,0.43
1,MÉNÉTRIER,Annie,Mme,FG,Front de gauche,3709,"   7,95","   4,86",non,02502,7.95,4.86
2,GROSPERRIN,Jacques,M.,UMP,Union pour un Mouvement Populaire,17179,"  36,84","  22,51",Bal.,02502,36.84,22.51
3,JOLY,Jean-Pierre,M.,DVD,Divers droite,152,"   0,33","   0,19",non,02502,0.33,0.19
4,MORETTO,Valérie,Mme,FN,Front National,5114,"  10,97","   6,70",non,02502,10.97,6.7
5,VUITTON,Brigitte,Mme,EXG,Extrême gauche,195,"   0,42","   0,25",non,02502,0.42,0.25
6,VUILLEMIN,Benoît,M.,AUT,Autres,925,"   1,98","   1,21",non,02502,1.98,1.21
7,CLERC,Johanna,Mme,AUT,Autres,177,"   0,38","   0,23",non,02502,0.38,0.23
8,GONON,Philippe,M.,CEN,Le Centre pour la France,830,"   1,78","   1,08",non,02502,1.78,1.08
9,CHOMETTE,Jean-Claude,M.,DVD,Divers droite,374,"   0,80","   0,49",non,02502,0.8,0.49
10,ALAUZET,Eric,M.,VEC,Europe-Ecologie-Les Verts,17153,"  36,78","  22,48",Bal.,02502,36.78,22.48
11,GLADSTONE,Elisabeth,Mme,ECO,Ecologiste,514,"   1,10","   0,67",non,02502,1.1,0.67
12,MARCOUT,Julien,M.,EXG,Extrême gauche,311,"   0,67","   0,40",non,02502,0.67,0.4
1,COMTE-DELEUZE,Catherine,Mme,CEN,Le Centre pour la France,578,"   1,49","   0,88",non,02503,1.49,0.88
2,MANIERE,Lionel,M.,FG,Front de gauche,1961,"   5,04","   2,99",non,02503,5.04,2.99
3,TAHAROUNT,Tassadit,Mme,VEC,Europe-Ecologie-Les Verts,719,"   1,85","   1,09",non,02503,1.85,1.09
4,MARTHEY,Arnaud,M.,SOC,Socialiste,13312,"  34,22","  20,33",Bal.,02503,34.22,20.33
5,BEYROUTHY,Zakaria,M.,AUT,Autres,122,"   0,31","   0,18",non,02503,0.31,0.18
6,BOILLOT,Roland,M.,FN,Front National,7154,"  18,39","  10,92",non,02503,18.39,10.92
7,ATTAL,Chantal,Mme,ECO,Ecologiste,319,"   0,82","   0,48",non,02503,0.82,0.48
8,BONNOT,Marcel,M.,UMP,Union pour un Mouvement Populaire,14002,"  35,99","  21,38",Bal.,02503,35.99,21.38
9,DRIANO,Christian,M.,EXG,Extrême gauche,406,"   1,04","   0,62",non,02503,1.04,0.62
10,DJORDJEVIC,Vladimir,M.,DVG,Divers gauche,329,"   0,85","   0,50",non,02503,0.85,0.5
1,ADAMI,Chantal,Mme,FG,Front de gauche,1252,"   3,11","   1,85",non,02504,3.11,1.85
